id,gnaf_address_id,street,suburb,postcode,state_code,latitude,longitude,type,land_sqm,bed,bath,car,floorplan
128550,2342628,46A Scott Street,Toongabbie,2146,NSW,-33.793995,150.95857,house,,2,2,1,TRUE
2238936,2349646,88A Isabella Street,North Parramatta,2151,NSW,-33.803994,151.020556,house,,2,2,2,TRUE
223825,2357880,2112/45 Macquarie Street,Parramatta,2150,NSW,-33.815506,151.0011,unit,,1,1,1,TRUE
3607734,2373093,36 Orleans Crescent,Toongabbie,2146,NSW,-33.798676,150.9272,house,,1,1,1,TRUE
1837836,2373982,27 Marsden Street,Parramatta,2150,NSW,-33.824097,150.99991,house,285,2,1,0,TRUE
2628515,2379895,4/2 Wentworth Avenue,Toongabbie,2146,NSW,-33.785263,150.9514,unit,,1,1,1,TRUE
3192346,2381262,7/20 Pitt Street,Parramatta,2150,NSW,-33.816635,150.99745,unit,,2,2,1,TRUE
4124996,2386950,8/28-32 Pennant Hills Road,North Parramatta,2151,NSW,-33.799747,151.0096,unit,,2,2,1,TRUE
591706,2390269,45 Duckmallois Ave,Blacktown,2148,NSW,-33.783071,150.909404,house,561,1,1,1,FALSE
2763693,2396486,9/49 Weston Street,Harris Park,2150,NSW,-33.822017,151.015835,unit,,1,1,2,TRUE
2993854,2405190,23 Essence Glade,Blacktown,2148,NSW,-33.75931,150.90015,unit,,1,1,1,TRUE
324077,2409525,3 Jean Street,North Rocks,2151,NSW,-33.789912,151.002488,house,,1,1,3,TRUE
446435,2421404,4 Gardenset Grove,Blacktown,2148,NSW,-33.793095,150.90002,house,516,2,2,2,FALSE
3108085,2438844,9/68 Macarthur Street,Parramatta,2150,NSW,-33.809677,151.0151,unit,,2,2,1,TRUE
2313933,2445274,15 Quakers Road,Marayong,2148,NSW,-33.746112,150.897535,house,708,1,1,0,FALSE
4174965,2445313,903/8 River Road West,Parramatta,2150,NSW,-33.8158,151.01945,unit,,2,2,1,TRUE
4072494,2448875,2/18 Sydney Street,Blacktown,2148,NSW,-33.768574,150.91853,unit,,1,1,1,TRUE
2017878,2451658,164 Lucretia Road,Seven Hills,2147,NSW,-33.78424,150.92636,house,556,1,1,1,TRUE
4088666,2454216,4 Iwunda Road,Lalor Park,2147,NSW,-33.761805,150.929442,house,581,1,1,1,TRUE
2889279,2456847,8/6 Dallas Place,Toongabbie,2146,NSW,-33.796216,150.937904,unit,157,1,1,1,TRUE
1917431,2496447,25/24 Campbell street,Parramatta,2150,NSW,-33.817802,150.99936,unit,,2,2,1,TRUE
1209256,2500736,74 Kleins Road,Northmead,2152,NSW,-33.790635,150.992238,house,,3,3,2,TRUE
1000822,2504921,7/211 Old Windsor Road,Northmead,2152,NSW,-33.789475,150.978217,unit,199,2,2,1,TRUE
124450,2534152,11 Junee Street,Marayong,2148,NSW,-33.751602,150.889455,house,,2,2,2,FALSE
1306988,2540161,27/23 Brickfield Street,North Parramatta,2151,NSW,-33.803639,151.010271,unit,,2,2,1,TRUE
2464399,2551666,3/30-34 Redbank Road,Northmead,2152,NSW,-33.796585,150.990696,unit,,2,2,1,TRUE
4149616,2559604,55 Brabyn Street,North Parramatta,2151,NSW,-33.80385,151.01706,house,442,1,1,1,TRUE
2513891,2573849,49/26-30 Hassall street,Parramatta,2150,NSW,-33.817467,151.01,unit,,2,2,1,TRUE
4071304,2590894,4 Melody Street,Toongabbie,2146,NSW,-33.78269,150.94833,house,642,2,2,2,TRUE
3125971,2592242,9/7 Margaret Street,Northmead,2152,NSW,-33.780981,150.997989,unit,506,2,2,2,TRUE
1828730,2604643,103/1 Griffiths Street,Blacktown,2148,NSW,-33.77362,150.91557,unit,,1,1,1,TRUE
2021528,2702394,81B Newton Road,Blacktown,2148,NSW,-33.772546,150.89867,unit,,2,2,1,TRUE
2344213,2706497,23 Balmoral Road,Northmead,2152,NSW,-33.794702,150.993046,house,,3,1,3,TRUE
524332,2712115,36 The Crescent,Toongabbie,2146,NSW,-33.798172,150.92977,house,438,1,1,2,FALSE
515686,2718590,902/6-10 Charles Street,Parramatta,2150,NSW,-33.81694,151.00906,unit,,2,2,1,TRUE
1456833,2727588,94 Cornelia Road,Toongabbie,2146,NSW,-33.789753,150.93982,house,706,1,1,1,TRUE
2296190,2738857,17 Kent Street,Blacktown,2148,NSW,-33.764202,150.89978,house,,1,1,2,FALSE
3949362,2748641,5/133 Toongabbie Road,Toongabbie,2146,NSW,-33.79368,150.93909,unit,,1,1,1,TRUE
3100741,2758536,3/6-8 Gladstone Street,North Parramatta,2151,NSW,-33.801399,151.009168,unit,,2,2,1,TRUE
37141,2761728,318 Seven Hills Road,Kings Langley,2147,NSW,-33.760523,150.95279,house,929,1,1,2,TRUE
68542,2768117,37/16 Oxford Street,Blacktown,2148,NSW,-33.769436,150.913702,unit,,2,2,1,TRUE
222474,2771052,50 Witney Street,Prospect,2148,NSW,-33.791294,150.90752,house,,3,3,2,FALSE
4150287,2774621,45 Mill Drive,North Rocks,2151,NSW,-33.762955,151.0162,house,766,1,1,2,TRUE
4147624,2797324,10 Wattle Street,Blacktown,2148,NSW,-33.766144,150.88905,house,562,2,2,3,TRUE
2584646,2798182,15 Tyne Place,Prospect,2148,NSW,-33.80032,150.907541,house,668,2,2,2,TRUE
1233297,2798247,6 Burrell Parade,Blacktown,2148,NSW,-33.77895,150.88838,house,550,1,1,1,FALSE
1495440,2798363,33 Burke Road,Lalor Park,2147,NSW,-33.763659,150.934035,house,581,1,1,2,TRUE
124447,2798915,7 Arjez Place,Marayong,2148,NSW,-33.746608,150.894915,house,562,2,2,1,TRUE
68424,2829060,33 Allen Road,Blacktown,2148,NSW,-33.754462,150.919256,house,,2,2,2,FALSE
193709,2838114,4/518 Church Street,North Parramatta,2151,NSW,-33.800452,151.004819,unit,,1,1,1,TRUE
2904942,2840913,10 Stainsby Ave,Kings Langley,2147,NSW,-33.754947,150.943752,house,719,2,2,2,TRUE
4105852,2870024,3/38 Sorrell Street,North Parramatta,2151,NSW,-33.806393,151.007816,unit,,1,1,1,TRUE
1174252,2878885,3501/330 Church Street,Parramatta,2150,NSW,-33.811546,151.0049,unit,,2,2,1,TRUE
1483246,2878954,6 Scott Street,Toongabbie,2146,NSW,-33.795576,150.956698,house,607,1,1,1,TRUE
305419,2880217,13/3 Bruce Street,Blacktown,2148,NSW,-33.769464,150.916039,unit,,2,2,1,TRUE
193747,2885757,1/75-77 Grose Street,North Parramatta,2151,NSW,-33.807819,151.011674,unit,,3,3,1,TRUE
3981134,2891916,9/12 Bellevue Street,North Parramatta,2151,NSW,-33.798837,151.006166,unit,,1,1,1,TRUE
2265610,2902929,1 Jura Place,Seven Hills,2147,NSW,-33.789314,150.92462,house,,2,2,1,TRUE
2985529,2918597,3/1A Paula Street,Marayong,2148,NSW,-33.75598,150.89296,unit,,2,2,1,FALSE
3540850,2921295,30 Shanke Crescent,Kings Langley,2147,NSW,-33.74305,150.93002,house,450,2,2,2,TRUE
3472368,2931688,9 Ruby Place,Seven Hills,2147,NSW,-33.78739,150.92471,house,645,1,1,2,TRUE
216242,2933034,11 Haynes Avenue,Seven Hills,2147,NSW,-33.76858,150.92815,house,,2,2,1,FALSE
1495443,2935914,130 Frederick Street,Lalor Park,2147,NSW,-33.754686,150.92723,house,556,1,1,2,TRUE
4077250,2939948,30 Jean Street,Seven Hills,2147,NSW,-33.772499,150.929251,house,664,1,1,2,TRUE
3883794,2951643,78 Greenmeadows Crescent,Toongabbie,2146,NSW,-33.780949,150.956001,house,572,2,2,3,TRUE
3703338,2962930,210 North Rocks Road,North Rocks,2151,NSW,-33.778576,151.01173,house,,1,1,2,TRUE
1389690,2966103,17 Hawkesworth Parade,Kings Langley,2147,NSW,-33.745607,150.919247,house,699,3,3,2,TRUE
1941346,2971442,44 Duckmallois Avenue,Blacktown,2148,NSW,-33.781603,150.909378,house,569,1,1,5,TRUE
3684641,2976350,2202/45 Macquarie Street,Parramatta,2150,NSW,-33.815506,151.0011,unit,,2,2,1,TRUE
3355720,2983163,7 Bromfield Avenue,Prospect,2148,NSW,-33.796226,150.923714,house,417,1,1,1,TRUE
4072496,2983707,37 Wilga Street,Blacktown,2148,NSW,-33.77902,150.8861,house,,2,2,1,FALSE
3108084,2991067,1/5 Henry Street,Parramatta,2150,NSW,-33.81005,151.01271,unit,,2,2,2,TRUE
37134,2992269,27 Capricorn Road,Kings Langley,2147,NSW,-33.750261,150.928158,house,340,2,2,1,FALSE
4115964,3000956,234B North Rocks Road,North Rocks,2151,NSW,-33.775348,151.017303,house,,2,2,2,TRUE
3879824,3001428,20/21-23 Grose St,Parramatta,2150,NSW,-33.807076,151.00467,unit,114,2,2,1,TRUE
1951745,3012082,86 Bellevue Street,North Parramatta,2151,NSW,-33.798927,151.0158,house,830,2,2,3,TRUE
223908,3013877,18/93-95 Thomas St,Parramatta,2150,NSW,-33.813515,151.02197,unit,,2,2,1,TRUE
3088787,3029225,4 Perry Street,Kings Langley,2147,NSW,-33.751904,150.937717,house,713,3,3,2,TRUE
123975,3031651,18 Ebony Avenue,North Rocks,2151,NSW,-33.769904,151.030313,house,690,2,2,1,TRUE
1568828,3032525,29 McClean Street,Blacktown,2148,NSW,-33.760021,150.886612,house,663,2,2,2,TRUE
1352561,3043492,12/9-13 Griffiths Street,Blacktown,2148,NSW,-33.772658,150.915743,unit,170,2,2,1,TRUE
222506,3048253,84 Aldgate Street,Prospect,2148,NSW,-33.797684,150.91884,house,607,3,3,4,TRUE
51109,3049403,2 Leven Place,Northmead,2152,NSW,-33.783403,151.003761,house,,2,2,1,TRUE
4106470,3069106,25 Teagan Place,Blacktown,2148,NSW,-33.783745,150.89297,unit,,2,2,2,TRUE
222459,3071040,20 Bromfield Avenue,Prospect,2148,NSW,-33.797076,150.924326,house,1031,2,2,4,TRUE
223736,3079864,1A/3 Broughton Street,Parramatta,2150,NSW,-33.814335,151.0187,unit,,2,2,1,TRUE
754117,3082096,22 Jones Street,Blacktown,2148,NSW,-33.783006,150.911341,house,556,2,2,4,TRUE
2991196,3102551,20A Vermont Court,Seven Hills,2147,NSW,-33.784725,150.923194,house,277,2,2,1,TRUE
68301,3113659,51 Burdett Crescent,Blacktown,2148,NSW,-33.767998,150.88998,house,,3,3,2,FALSE
128464,3114835,5/54 The Crescent,Toongabbie,2146,NSW,-33.796975,150.930198,unit,207,2,2,2,TRUE
223759,3122046,702/2 River Road West,Parramatta,2150,NSW,-33.816295,151.018827,unit,,2,2,2,TRUE
4159318,3129986,55 Pitt Street,Parramatta,2150,NSW,-33.825367,150.9944,house,331,2,2,3,TRUE
222508,3144991,24 Watch House Road,Prospect,2148,NSW,-33.80691,150.9144,other,4794,1,1,1,FALSE
4077247,3147065,30 Myuna Crescent,Seven Hills,2147,NSW,-33.786519,150.924401,house,601,2,2,2,TRUE
1461780,3160313,18 Ridgemont Place,Kings Park,2148,NSW,-33.738937,150.90964,house,730,2,2,2,TRUE
68276,3167563,40 Anthony Street,Blacktown,2148,NSW,-33.750648,150.920736,house,1043,3,3,3,TRUE
4092489,3168308,17 Love St,Blacktown,2148,NSW,-33.75829,150.890642,house,752,1,1,1,FALSE
123974,3173991,48 Plymouth Ave,North Rocks,2151,NSW,-33.779605,151.018886,house,715,2,2,3,TRUE
223831,3176961,908B/8 Cowper Street,Parramatta,2150,NSW,-33.821405,151.00708,unit,,3,2,1,TRUE
4075577,3183588,4 Balmoral Road,Northmead,2152,NSW,-33.794496,150.994697,house,,3,3,5,TRUE
676710,3187716,13 Paroo Place,Seven Hills,2147,NSW,-33.789177,150.933146,house,626,2,2,2,TRUE
51088,3187951,12 Kira Avenue,Northmead,2152,NSW,-33.77304,151.002662,house,697,1,1,2,TRUE
128516,3193012,84-86 Aurelia Street,Toongabbie,2146,NSW,-33.789787,150.94803,unit,,2,2,1,TRUE
506177,3201721,3/12 Bogan Place,Seven Hills,2147,NSW,-33.793173,150.932912,unit,,2,2,2,FALSE
2146975,3204984,9 Meckiff Avenue,North Rocks,2151,NSW,-33.779392,151.022424,house,,2,2,2,TRUE
3371259,3210721,45 Woodbury Street,North Rocks,2151,NSW,-33.771551,151.018385,house,702,1,1,1,TRUE
4124228,3215764,28 Harwood,Seven Hills,2147,NSW,-33.78435,150.93968,house,556,2,2,1,TRUE
124438,3228071,4 Caratel Crescent,Marayong,2148,NSW,-33.746581,150.885071,house,,1,1,1,TRUE
2926974,3238372,3 Quakers Road,Marayong,2148,NSW,-33.745944,150.89926,house,910,3,3,0,TRUE
2917162,3272840,12/8 Factory Street,North Parramatta,2151,NSW,-33.800537,151.003,unit,,1,1,1,TRUE
193734,3272883,2/ 44 BELLEVUE STREET,North Parramatta,2151,NSW,-33.79896,151.00893,unit,,2,2,1,TRUE
222496,3277447,205/8B Myrtle Street,Prospect,2148,NSW,-33.79604,150.90593,unit,,1,1,1,TRUE
4132397,3285462,2/133 Toongabbie Road,Toongabbie,2146,NSW,-33.79368,150.93909,unit,,1,1,1,TRUE
3879523,3302481,6 Christine Crescent,Lalor Park,2147,NSW,-33.76191,150.935383,house,626,1,1,2,TRUE
4118578,3306759,22 Tucks Road,Toongabbie,2146,NSW,-33.783276,150.95839,house,557,2,2,2,TRUE
223877,3306858,5108/1A Morton St,Parramatta,2150,NSW,-33.81395,151.01608,unit,,2,2,1,TRUE
1140656,3318829,19 Eggleton Street,Blacktown,2148,NSW,-33.748739,150.920489,house,889,2,2,4,TRUE
3712864,3331905,5 Thomas Kelly Crescent,Lalor Park,2147,NSW,-33.762648,150.936489,house,588,1,1,1,TRUE
214307,3333189,8 Burke Road,Lalor Park,2147,NSW,-33.765217,150.93753,house,607,1,1,1,TRUE
657539,3355012,38 Nathaniel Parade,Kings Langley,2147,NSW,-33.751346,150.929861,house,697,2,2,2,TRUE
305431,3356093,19 Kerry Road,Blacktown,2148,NSW,-33.770563,150.888129,house,,3,3,3,TRUE
3480766,3370932,3/30 Alice Street,Harris Park,2150,NSW,-33.820675,151.01372,unit,,1,1,1,TRUE
4160876,3372193,190 Bungarribee Road,Blacktown,2148,NSW,-33.77675,150.90005,house,556,1,1,2,FALSE
1879648,3376487,12 Potter Street,Old Toongabbie,2146,NSW,-33.792261,150.967009,house,,3,3,1,TRUE
223850,3385730,2301/29 Hunter st,Parramatta,2150,NSW,-33.815477,150.99996,unit,,2,2,1,TRUE
123958,3422023,25 Mill Drive,North Rocks,2151,NSW,-33.763651,151.01427,house,820,1,1,2,TRUE
3767981,3429130,5 Riviera Avenue,North Rocks,2151,NSW,-33.7706,151.02469,house,702,1,1,2,TRUE
1849389,3439837,4/12 Murray Street,Northmead,2152,NSW,-33.787676,150.995682,unit,,2,2,2,TRUE
4157056,3441733,53 Janice Street,Seven Hills,2147,NSW,-33.770317,150.92134,house,1138,1,1,1,TRUE
710844,3480874,10 Wilga Street,Blacktown,2148,NSW,-33.77915,150.883546,house,,2,2,2,FALSE
818091,3481962,44 Cornelia Road,Toongabbie,2146,NSW,-33.786922,150.94441,house,1714,3,3,1,FALSE
3775820,3490487,20 John Dwyer Road,Lalor Park,2147,NSW,-33.762737,150.93304,house,588,2,2,2,TRUE
657857,3523223,32 Farmingdale Drive,Blacktown,2148,NSW,-33.792071,150.899994,house,505,3,3,4,FALSE
2319373,3526053,30 Mitchell Street,Lalor Park,2147,NSW,-33.765324,150.92323,house,767,2,2,6,TRUE
214287,3547242,4 Shepherd Street,Lalor Park,2147,NSW,-33.757098,150.92812,house,581,1,1,1,TRUE
1054544,3551605,27/39 Patricia Street,Blacktown,2148,NSW,-33.793624,150.904127,unit,,1,1,1,FALSE
4171186,3559191,18/58-62 Fitzwilliam Road,Old Toongabbie,2146,NSW,-33.78614,150.96657,unit,124,2,2,1,TRUE
223731,3579847,12/76 Great Western Highway,Parramatta,2150,NSW,-33.818123,150.99442,unit,,1,1,1,TRUE
4175657,3596508,20 William Street,Seven Hills,2147,NSW,-33.77826,150.93599,house,760,2,2,3,FALSE
3913818,3605319,16 Albion Street,Harris Park,2150,NSW,-33.82174,151.01022,house,,1,1,4,TRUE
4091708,3627421,13/45 Bungarribee Road,Blacktown,2148,NSW,-33.777641,150.918391,unit,,2,2,1,TRUE
828228,3631111,11/47-49 Gladstone Street,North Parramatta,2151,NSW,-33.80231,151.01439,unit,,2,2,2,TRUE
1837852,3638201,108B/8 Cowper Street,Parramatta,2150,NSW,-33.821404,151.00708,unit,,2,2,2,TRUE
4108522,3644431,11B Baron Close,Kings Langley,2147,NSW,-33.75,150.926375,unit,,2,2,1,TRUE
1637599,3648899,5/159-161 Windsor Road,Northmead,2152,NSW,-33.780445,150.998012,unit,238,2,2,1,TRUE
216204,3669083,11 Rudolf Road,Seven Hills,2147,NSW,-33.786351,150.93298,house,,2,2,2,TRUE
4090655,3677514,39/36 Albert Street,North Parramatta,2151,NSW,-33.80329,151.006628,unit,,2,2,2,TRUE
68496,3703498,15 Stableford Street,Blacktown,2148,NSW,-33.757825,150.903428,house,,2,2,1,TRUE
2855571,3716857,6 Rifle Range Road,Northmead,2152,NSW,-33.774157,151.003593,house,708,2,2,4,TRUE
408149,3729662,3/27-31 Windermere Avenue,Northmead,2152,NSW,-33.777752,151.003449,unit,,2,2,2,TRUE
2321864,3752751,72 Joseph Street,Blacktown,2148,NSW,-33.784275,150.902193,house,,1,1,3,TRUE
193717,3755915,28/39 Ross Street,North Parramatta,2151,NSW,-33.808674,151.008319,unit,,1,1,1,TRUE
4071299,3768154,92 Bogalara Road,Toongabbie,2146,NSW,-33.790672,150.96912,house,733,1,1,2,TRUE
216245,3768394,1A Lucas Road,Seven Hills,2147,NSW,-33.770718,150.93892,unit,,3,3,2,TRUE
3527704,3774894,118 Crudge Road,Marayong,2148,NSW,-33.754035,150.899953,house,,1,1,3,FALSE
3084946,3809686,42/5 Griffiths Street,Blacktown,2148,NSW,-33.773685,150.91618,unit,,1,1,1,TRUE
1536172,3810857,9/41 Doonside Crescent,Blacktown,2148,NSW,-33.765102,150.8915,unit,,2,2,2,TRUE
68429,3824610,83 Doonside Crescent,Blacktown,2148,NSW,-33.764449,150.887302,house,,2,2,2,FALSE
214310,3825458,9 Blaxland Street,Lalor Park,2147,NSW,-33.763577,150.92706,house,594,3,3,2,TRUE
3192349,3842007,602/2 River Road West,Parramatta,2150,NSW,-33.816296,151.0188,unit,,2,2,2,TRUE
1041592,3842575,5 Nile Avenue,Seven Hills,2147,NSW,-33.785622,150.931161,house,556,1,1,2,TRUE
1199393,3842623,53/9-11 Cowper Street,Parramatta,2150,NSW,-33.821686,151.00645,unit,,2,2,2,TRUE
3744231,3843318,3208/1A Morton Street,Parramatta,2150,NSW,-33.81395,151.01608,unit,,2,2,1,TRUE
37151,3848896,95 Solander Road,Kings Langley,2147,NSW,-33.761126,150.950643,house,929,2,2,1,TRUE
1326497,3859570,4/43 Lyton Street,Blacktown,2148,NSW,-33.761491,150.894215,unit,,2,2,1,TRUE
4163610,3872709,23 Templar Street,Blacktown,2148,NSW,-33.78777,150.91542,house,556,1,1,1,TRUE
3969074,3895343,16 Carole Street,Seven Hills,2147,NSW,-33.762123,150.94763,house,556,1,1,2,TRUE
4122064,3907954,18/43 Campbell Street,Parramatta,2150,NSW,-33.819298,151.0031,unit,,1,1,1,TRUE
2964239,3914518,42 Zambesi Road,Seven Hills,2147,NSW,-33.79075,150.93347,house,556,1,1,2,TRUE
4129505,3923970,39 Koorabel Road,Lalor Park,2147,NSW,-33.76276,150.92664,house,689,2,2,4,TRUE
2594429,3927615,21/13 Castle Street,North Parramatta,2151,NSW,-33.800045,151.005615,unit,,1,1,1,TRUE
51099,3927974,4/1-3 Howard Avenue,Northmead,2152,NSW,-33.793552,150.9954,unit,,1,1,1,TRUE
458441,3930883,25 Geneva Crescent,Seven Hills,2147,NSW,-33.787968,150.9359,house,,2,2,3,FALSE
3519943,3931883,1127/45 Macquarie Street,Parramatta,2150,NSW,-33.815506,151.0011,unit,,1,1,0,TRUE
4091722,3934228,69 Putters Circuit,Blacktown,2148,NSW,-33.760987,150.899933,unit,,2,2,4,TRUE
3290566,3953343,5/9-13 Valeria Street,Toongabbie,2146,NSW,-33.784504,150.94907,unit,211,2,2,1,TRUE
4149470,3954660,17 Hugh Place,Kings Langley,2147,NSW,-33.7517,150.93283,house,731,2,2,2,FALSE
68447,3970365,6/11-13 Fourth Ave,Blacktown,2148,NSW,-33.764249,150.911832,unit,,2,2,1,TRUE
4162827,3979418,7 Lombard Place,Prospect,2148,NSW,-33.79788,150.92271,house,660,2,2,2,TRUE
502843,4005067,2 Hadrian Avenue,Blacktown,2148,NSW,-33.787143,150.917824,house,556,2,2,1,TRUE
223734,4014154,81/3 Sorrell St,Parramatta,2150,NSW,-33.810506,151.005772,unit,113,2,2,1,TRUE
845500,4022190,4 Second Avenue,Toongabbie,2146,NSW,-33.789778,150.959387,land,841,0,0,0,TRUE
223712,4044180,333 Church Street,Parramatta,2150,NSW,-33.811066,151.0041,unit,,2,2,1,TRUE
3066484,4048094,15 Rausch Street,Toongabbie,2146,NSW,-33.782246,150.96463,house,556,1,1,1,TRUE
2767403,4058656,25 Orleans Crescent,Toongabbie,2146,NSW,-33.798893,150.92793,house,559,1,1,2,TRUE
3969086,4061787,339 Blacktown Road,Seven Hills,2147,NSW,-33.796265,150.92577,house,577,1,1,4,TRUE
996222,4063012,18 Terry Avenue,Seven Hills,2147,NSW,-33.768076,150.921389,house,581,2,2,1,TRUE
993140,4085474,2/72 Marsden Street,Parramatta,2150,NSW,-33.8215,150.99914,unit,,2,2,1,TRUE
3509990,4089812,151 Joseph Banks Drive,Kings Langley,2147,NSW,-33.7537,150.938709,house,696,1,1,2,TRUE
4079610,4106638,18 Potter Street,Old Toongabbie,2146,NSW,-33.792214,150.96652,house,613,2,2,2,TRUE
3502775,4118399,5/26-30 North Rocks Road,North Rocks,2151,NSW,-33.79105,151.00264,unit,,2,2,2,TRUE
3664642,4152195,69 Sarsfield Street,Blacktown,2148,NSW,-33.762688,150.916347,house,556,3,3,1,TRUE
3664602,4167314,19 Roger Place,Blacktown,2148,NSW,-33.784492,150.92282,house,613,1,1,2,TRUE
223746,4170024,6/43 Pemberton Street,Parramatta,2150,NSW,-33.80914,151.02015,unit,,2,2,2,TRUE
502922,4182060,70/31 Third Ave,Blacktown,2148,NSW,-33.764827,150.909346,unit,,2,2,1,TRUE
216211,4185408,34 Vermont Court,Seven Hills,2147,NSW,-33.785086,150.92396,house,564,2,2,2,TRUE
4124276,4192484,27/22-32 Great Western Highway,Parramatta,2150,NSW,-33.819405,151.0016,unit,,1,1,0,FALSE
3254037,4202316,31/153 Toongabbie Road,Toongabbie,2146,NSW,-33.795333,150.937764,unit,227,2,2,2,TRUE
223728,4203092,34 Inkerman Street,Parramatta,2150,NSW,-33.82393,151.0005,house,,2,2,1,TRUE
216217,4217443,48 Australorp Avenue,Seven Hills,2147,NSW,-33.782659,150.931636,house,450,1,1,1,TRUE
1298822,4242027,31 Western Crescent,Blacktown,2148,NSW,-33.781003,150.898284,house,,1,1,1,TRUE
4098156,4242467,1 Canton Street,Kings Park,2148,NSW,-33.73972,150.904401,house,600,1,1,1,TRUE
4107366,4252544,9 Leichhardt Street,Lalor Park,2147,NSW,-33.766438,150.9286,house,569,2,2,2,TRUE
223879,4260452,5/38 Napier St,Parramatta,2150,NSW,-33.820175,150.99535,unit,,1,1,1,TRUE
51085,4261775,11/27-31 Windermere Avenue,Northmead,2152,NSW,-33.777752,151.003449,unit,,2,2,1,TRUE
353414,4271667,40/21-23 Cowper St,Parramatta,2150,NSW,-33.82085,151.006459,unit,,2,2,1,TRUE
68342,4294592,46/29-33 Kildare Road,Blacktown,2148,NSW,-33.76836,150.90358,unit,,1,1,1,FALSE
3949352,4296134,4 Scott Street,Toongabbie,2146,NSW,-33.79555,150.956504,house,607,1,1,2,TRUE
4111625,4309080,172 Blacktown road,Blacktown,2148,NSW,-33.786106,150.92053,house,,1,1,2,FALSE
68534,4310231,150 Reservoir Rd,Blacktown,2148,NSW,-33.79051,150.8977,land,1774,0,0,0,TRUE
1135690,4329935,17/2 Wentworth Ave,Toongabbie,2146,NSW,-33.785263,150.9514,unit,,2,1,1,TRUE
4083838,4335438,707c/3 Broughton Street,Parramatta,2150,NSW,-33.814336,151.018704,unit,,2,2,1,TRUE
2296192,4335946,175B Flushcombe Road,Blacktown,2148,NSW,-33.77999,150.90674,unit,,3,3,2,TRUE
3770454,4350733,44 Stainsby Avenue,Kings Langley,2147,NSW,-33.75666,150.94653,house,,2,2,2,TRUE
4174964,4358373,825 45 Macquarie St,Parramatta,2150,NSW,-33.815468,151.0048,unit,,1,1,1,FALSE
68258,4365429,29 Kurrajong Crescent,Blacktown,2148,NSW,-33.78791,150.90112,house,553,2,2,2,FALSE
222486,4365992,301/8C Myrtle Street,Prospect,2148,NSW,-33.79604,150.90593,unit,,2,2,1,TRUE
1166661,4377366,2D Bourke Street,North Parramatta,2151,NSW,-33.7943,151.00273,house,,2,2,1,TRUE
37140,4386148,24 Rearden Avenue,Kings Langley,2147,NSW,-33.757345,150.944339,house,701,2,2,2,TRUE
759219,4396086,28 Wheeler Street,Lalor Park,2147,NSW,-33.763377,150.924467,house,600,2,2,2,TRUE
2774597,4403778,7 Gibbons Place,Marayong,2148,NSW,-33.75171,150.8965,house,651,1,1,1,FALSE
4111603,4412542,19 Bellevue Street,Blacktown,2148,NSW,-33.779102,150.89253,house,582,2,2,1,TRUE
2121591,4445288,112 Quakers Road,Marayong,2148,NSW,-33.742387,150.889031,house,577,1,1,1,TRUE
2344332,4446503,29 Marion Street,Blacktown,2148,NSW,-33.775902,150.911173,house,,2,2,1,FALSE
4012354,4447956,6/16 Patricia Street,Blacktown,2148,NSW,-33.791748,150.90292,unit,,2,2,0,FALSE
4134414,4456159,69 Orana Avenue,Seven Hills,2147,NSW,-33.778915,150.92648,land,2914,0,0,0,TRUE
1721349,4456555,8/328 Seven Hills Road,Kings Langley,2147,NSW,-33.761057,150.95191,unit,188,1,1,1,TRUE
2903508,4457113,57 Orana Avenue,Seven Hills,2147,NSW,-33.778774,150.92546,house,,1,1,2,TRUE
4163987,4458387,5/25 Fox Hills Crescent,Toongabbie,2146,NSW,-33.80359,150.92961,house,341,1,1,2,TRUE
2884590,4464537,1203/140 Church St,Parramatta,2150,NSW,-33.81786,151.00398,unit,,1,1,1,TRUE
3929435,4477700,10 Mariko Place,Blacktown,2148,NSW,-33.787106,150.88506,house,,1,1,2,FALSE
2530021,4485148,25 Dagmar Crescent,Blacktown,2148,NSW,-33.776888,150.89761,house,599,2,2,1,TRUE
3100744,4494523,31/36 Albert Street,North Parramatta,2151,NSW,-33.80329,151.006628,unit,,2,2,2,TRUE
214313,4517770,13 Camellia Place,Lalor Park,2147,NSW,-33.75589,150.92229,house,309,2,2,2,TRUE
4069350,4521993,43 Baron Close,Kings Langley,2147,NSW,-33.748264,150.9264,house,712,3,3,2,TRUE
1507622,4554772,10 Quakers Road,Marayong,2148,NSW,-33.74653,150.89854,house,531,1,1,0,TRUE
216237,4562211,46 Wall Park Avenue,Seven Hills,2147,NSW,-33.777178,150.927684,house,620,2,2,3,TRUE
4156272,4563139,20 Ashcott Street,Kings Langley,2147,NSW,-33.752148,150.92775,house,696,2,2,2,TRUE
214312,4574611,143 Lucas Road,Lalor Park,2147,NSW,-33.767032,150.926813,house,,1,1,1,TRUE
223796,4577021,202C/3 Broughton Street,Parramatta,2150,NSW,-33.814336,151.018704,unit,,2,2,1,TRUE
223901,4579774,162/109-113 George Street,Parramatta,2150,NSW,-33.81563,151.01021,unit,,1,1,1,TRUE
1491902,4592693,1/20 Davies Street,North Parramatta,2151,NSW,-33.792393,151.004616,unit,,1,1,2,TRUE
4145971,4592807,10 Grose Place,Seven Hills,2147,NSW,-33.79297,150.93059,house,600,1,1,2,TRUE
